Date,Open,High,Low,Close,Adj Close,Volume
2018-09-12,26008.000000,26164.000000,25940.000000,26014.000000,26014.000000,198741
2018-09-13,26004.000000,26203.000000,25980.000000,26160.000000,26160.000000,162906
2018-09-14,26161.000000,26237.000000,26078.000000,26158.000000,26158.000000,108420
2018-09-16,null,null,null,null,null,null
2018-09-17,26159.000000,26195.000000,26042.000000,26076.000000,26076.000000,81130
2018-09-18,26068.000000,26331.000000,25966.000000,26274.000000,26274.000000,58830
2018-09-19,26290.000000,26477.000000,26237.000000,26434.000000,26434.000000,56272
2018-09-20,26448.000000,26717.000000,26430.000000,26696.000000,26696.000000,36176
2018-09-21,26689.000000,26797.000000,26689.000000,26772.000000,26772.000000,145752
2018-09-23,null,null,null,null,null,null
2018-09-24,26709.000000,26739.000000,26577.000000,26610.000000,26610.000000,148656
2018-09-25,26621.000000,26704.000000,26501.000000,26520.000000,26520.000000,136466
2018-09-26,26524.000000,26627.000000,26369.000000,26419.000000,26419.000000,152942
2018-09-27,26417.000000,26576.000000,26357.000000,26473.000000,26473.000000,163378
2018-09-28,26498.000000,26534.000000,26347.000000,26476.000000,26476.000000,177168
2018-09-30,null,null,null,null,null,null
2018-10-01,26524.000000,26754.000000,26516.000000,26678.000000,26678.000000,164208
2018-10-02,26685.000000,26837.000000,26552.000000,26807.000000,26807.000000,164667
2018-10-03,26813.000000,26966.000000,26776.000000,26872.000000,26872.000000,166493
2018-10-04,26832.000000,26832.000000,26483.000000,26652.000000,26652.000000,266898
2018-10-05,26671.000000,26736.000000,26311.000000,26492.000000,26492.000000,273829
2018-10-07,null,null,null,null,null,null
2018-10-08,26520.000000,26549.000000,26226.000000,26544.000000,26544.000000,222641
2018-10-09,26531.000000,26562.000000,26337.000000,26481.000000,26481.000000,235037
2018-10-10,26472.000000,26522.000000,25431.000000,25519.000000,25519.000000,413483
2018-10-11,25456.000000,25680.000000,24893.000000,25185.000000,25185.000000,696205
2018-10-12,25209.000000,25545.000000,24990.000000,25316.000000,25316.000000,438111
2018-10-14,null,null,null,null,null,null
2018-10-15,25344.000000,25471.000000,25111.000000,25201.000000,25201.000000,294513
2018-10-16,25166.000000,25805.000000,25166.000000,25782.000000,25782.000000,250411
2018-10-17,25725.000000,25845.000000,25461.000000,25736.000000,25736.000000,270453
2018-10-18,25704.000000,25726.000000,25217.000000,25381.000000,25381.000000,314790
2018-10-19,25383.000000,25596.000000,25338.000000,25428.000000,25428.000000,267838
2018-10-21,null,null,null,null,null,null
2018-10-22,25369.000000,25566.000000,25220.000000,25294.000000,25294.000000,229965
2018-10-23,25297.000000,25310.000000,24750.000000,25244.000000,25244.000000,344634
2018-10-24,25240.000000,25338.000000,24511.000000,24616.000000,24616.000000,348985
2018-10-25,24724.000000,25079.000000,24571.000000,24877.000000,24877.000000,321207
2018-10-26,24804.000000,24885.000000,24415.000000,24746.000000,24746.000000,430291
2018-10-28,null,null,null,null,null,null
2018-10-29,24715.000000,25007.000000,24086.000000,24431.000000,24431.000000,371503
2018-10-30,24368.000000,24900.000000,24330.000000,24859.000000,24859.000000,345523
2018-10-31,24882.000000,25303.000000,24823.000000,25077.000000,25077.000000,246406
2018-11-01,25047.000000,25362.000000,25046.000000,25325.000000,25325.000000,214660
2018-11-02,25208.000000,25684.000000,25035.000000,25241.000000,25241.000000,304443
2018-11-04,null,null,null,null,null,null
2018-11-05,25220.000000,25465.000000,25131.000000,25441.000000,25441.000000,175812
2018-11-06,25442.000000,25660.000000,25365.000000,25641.000000,25641.000000,152627
2018-11-07,25621.000000,26198.000000,25534.000000,26182.000000,26182.000000,245257
2018-11-08,26182.000000,26268.000000,26069.000000,26200.000000,26200.000000,177079
2018-11-09,26183.000000,26236.000000,25874.000000,25973.000000,25973.000000,208227
2018-11-11,null,null,null,null,null,null
2018-11-12,25975.000000,26096.000000,25334.000000,25381.000000,25381.000000,247423
2018-11-13,25405.000000,25566.000000,25181.000000,25330.000000,25330.000000,276955
2018-11-14,25368.000000,25489.000000,24922.000000,25044.000000,25044.000000,294560
2018-11-15,25073.000000,25349.000000,24782.000000,25305.000000,25305.000000,350722
2018-11-16,25311.000000,25505.000000,25096.000000,25451.000000,25451.000000,238921
2018-11-18,null,null,null,null,null,null
2018-11-19,25385.000000,25492.000000,24890.000000,25029.000000,25029.000000,248295
2018-11-20,25026.000000,25042.000000,24355.000000,24437.000000,24437.000000,338527
2018-11-21,24434.000000,24659.000000,24382.000000,24465.000000,24465.000000,200252
2018-11-23,null,null,null,null,null,null
2018-11-25,null,null,null,null,null,null
2018-11-26,24275.000000,24664.000000,24270.000000,24599.000000,24599.000000,189542
2018-11-27,24504.000000,24781.000000,24404.000000,24742.000000,24742.000000,231349
2018-11-28,24772.000000,25370.000000,24727.000000,25344.000000,25344.000000,248227
2018-11-29,25325.000000,25483.000000,25206.000000,25391.000000,25391.000000,195522
2018-11-30,25378.000000,25602.000000,25223.000000,25539.000000,25539.000000,167055
2018-12-02,null,null,null,null,null,null
2018-12-03,25813.000000,26088.000000,25685.000000,25846.000000,25846.000000,246839
2018-12-04,25840.000000,25840.000000,24999.000000,25046.000000,25046.000000,333857
2018-12-06,25133.000000,25141.000000,24256.000000,24907.000000,24907.000000,487528
2018-12-07,24918.000000,25114.000000,24297.000000,24432.000000,24432.000000,396882
2018-12-09,null,null,null,null,null,null
2018-12-10,24313.000000,24517.000000,23894.000000,24490.000000,24490.000000,431767
2018-12-11,24475.000000,24823.000000,24231.000000,24422.000000,24422.000000,347238
